,date,symbol,source,field,value
0,2022-05-11,FUTURE_VOL_CBT_BOM2022_50,refinitiv,PRICE_OPEN,90.84
1,2022-05-11,FUTURE_VOL_CBT_BOM2022_60,refinitiv,PRICE_OPEN,77.45
2,2022-05-11,FUTURE_VOL_CBT_BOM2022_70,refinitiv,PRICE_OPEN,64.32
3,2022-05-11,FUTURE_VOL_CBT_BOM2022_75,refinitiv,PRICE_OPEN,57.75
4,2022-05-11,FUTURE_VOL_CBT_BOM2022_80,refinitiv,PRICE_OPEN,51.23
5,2022-05-11,FUTURE_VOL_CBT_BOM2022_85,refinitiv,PRICE_OPEN,45.04
6,2022-05-11,FUTURE_VOL_CBT_BOM2022_90,refinitiv,PRICE_OPEN,39.89
7,2022-05-11,FUTURE_VOL_CBT_BOM2022_95,refinitiv,PRICE_OPEN,37.02
8,2022-05-11,FUTURE_VOL_CBT_BOM2022_100,refinitiv,PRICE_OPEN,36.99
9,2022-05-11,FUTURE_VOL_CBT_BOM2022_105,refinitiv,PRICE_OPEN,38.94
10,2022-05-11,FUTURE_VOL_CBT_BOM2022_110,refinitiv,PRICE_OPEN,41.71
11,2022-05-11,FUTURE_VOL_CBT_BOM2022_115,refinitiv,PRICE_OPEN,44.7
12,2022-05-11,FUTURE_VOL_CBT_BOM2022_120,refinitiv,PRICE_OPEN,47.65
13,2022-05-11,FUTURE_VOL_CBT_BOM2022_125,refinitiv,PRICE_OPEN,50.45
14,2022-05-11,FUTURE_VOL_CBT_BOM2022_130,refinitiv,PRICE_OPEN,53.09
15,2022-05-11,FUTURE_VOL_CBT_BOM2022_140,refinitiv,PRICE_OPEN,57.89
16,2022-05-11,FUTURE_VOL_CBT_BOM2022_150,refinitiv,PRICE_OPEN,62.12
17,2022-05-11,FUTURE_VOL_CBT_BON2022_50,refinitiv,PRICE_OPEN,56.22
18,2022-05-11,FUTURE_VOL_CBT_BON2022_60,refinitiv,PRICE_OPEN,48.76
19,2022-05-11,FUTURE_VOL_CBT_BON2022_70,refinitiv,PRICE_OPEN,41.77
20,2022-05-11,FUTURE_VOL_CBT_BON2022_75,refinitiv,PRICE_OPEN,38.55
21,2022-05-11,FUTURE_VOL_CBT_BON2022_80,refinitiv,PRICE_OPEN,35.76
22,2022-05-11,FUTURE_VOL_CBT_BON2022_85,refinitiv,PRICE_OPEN,33.77
23,2022-05-11,FUTURE_VOL_CBT_BON2022_90,refinitiv,PRICE_OPEN,32.9
24,2022-05-11,FUTURE_VOL_CBT_BON2022_95,refinitiv,PRICE_OPEN,33.0
25,2022-05-11,FUTURE_VOL_CBT_BON2022_100,refinitiv,PRICE_OPEN,33.66
26,2022-05-11,FUTURE_VOL_CBT_BON2022_105,refinitiv,PRICE_OPEN,34.56
27,2022-05-11,FUTURE_VOL_CBT_BON2022_110,refinitiv,PRICE_OPEN,35.54
28,2022-05-11,FUTURE_VOL_CBT_BON2022_115,refinitiv,PRICE_OPEN,36.55
29,2022-05-11,FUTURE_VOL_CBT_BON2022_120,refinitiv,PRICE_OPEN,37.53
30,2022-05-11,FUTURE_VOL_CBT_BON2022_125,refinitiv,PRICE_OPEN,38.49
31,2022-05-11,FUTURE_VOL_CBT_BON2022_130,refinitiv,PRICE_OPEN,39.4
32,2022-05-11,FUTURE_VOL_CBT_BON2022_140,refinitiv,PRICE_OPEN,41.12
33,2022-05-11,FUTURE_VOL_CBT_BON2022_150,refinitiv,PRICE_OPEN,42.68
34,2022-05-11,FUTURE_VOL_CBT_BOQ2022_50,refinitiv,PRICE_OPEN,47.14
35,2022-05-11,FUTURE_VOL_CBT_BOQ2022_60,refinitiv,PRICE_OPEN,42.04
36,2022-05-11,FUTURE_VOL_CBT_BOQ2022_70,refinitiv,PRICE_OPEN,37.42
37,2022-05-11,FUTURE_VOL_CBT_BOQ2022_75,refinitiv,PRICE_OPEN,35.37
38,2022-05-11,FUTURE_VOL_CBT_BOQ2022_80,refinitiv,PRICE_OPEN,33.69
39,2022-05-11,FUTURE_VOL_CBT_BOQ2022_85,refinitiv,PRICE_OPEN,32.68
40,2022-05-11,FUTURE_VOL_CBT_BOQ2022_90,refinitiv,PRICE_OPEN,32.46
41,2022-05-11,FUTURE_VOL_CBT_BOQ2022_95,refinitiv,PRICE_OPEN,32.81
42,2022-05-11,FUTURE_VOL_CBT_BOQ2022_100,refinitiv,PRICE_OPEN,33.41
43,2022-05-11,FUTURE_VOL_CBT_BOQ2022_105,refinitiv,PRICE_OPEN,34.11
44,2022-05-11,FUTURE_VOL_CBT_BOQ2022_110,refinitiv,PRICE_OPEN,34.82
45,2022-05-11,FUTURE_VOL_CBT_BOQ2022_115,refinitiv,PRICE_OPEN,35.53
46,2022-05-11,FUTURE_VOL_CBT_BOQ2022_120,refinitiv,PRICE_OPEN,36.23
47,2022-05-11,FUTURE_VOL_CBT_BOQ2022_125,refinitiv,PRICE_OPEN,36.89
48,2022-05-11,FUTURE_VOL_CBT_BOQ2022_130,refinitiv,PRICE_OPEN,37.53
49,2022-05-11,FUTURE_VOL_CBT_BOQ2022_140,refinitiv,PRICE_OPEN,38.72
50,2022-05-11,FUTURE_VOL_CBT_BOQ2022_150,refinitiv,PRICE_OPEN,39.81
51,2022-05-11,FUTURE_VOL_CBT_BOU2022_50,refinitiv,PRICE_OPEN,41.32
52,2022-05-11,FUTURE_VOL_CBT_BOU2022_60,refinitiv,PRICE_OPEN,38.0
53,2022-05-11,FUTURE_VOL_CBT_BOU2022_70,refinitiv,PRICE_OPEN,35.1
54,2022-05-11,FUTURE_VOL_CBT_BOU2022_75,refinitiv,PRICE_OPEN,33.86
55,2022-05-11,FUTURE_VOL_CBT_BOU2022_80,refinitiv,PRICE_OPEN,32.91
56,2022-05-11,FUTURE_VOL_CBT_BOU2022_85,refinitiv,PRICE_OPEN,32.46
57,2022-05-11,FUTURE_VOL_CBT_BOU2022_90,refinitiv,PRICE_OPEN,32.57
58,2022-05-11,FUTURE_VOL_CBT_BOU2022_95,refinitiv,PRICE_OPEN,33.0
59,2022-05-11,FUTURE_VOL_CBT_BOU2022_100,refinitiv,PRICE_OPEN,33.56
60,2022-05-11,FUTURE_VOL_CBT_BOU2022_105,refinitiv,PRICE_OPEN,34.15
61,2022-05-11,FUTURE_VOL_CBT_BOU2022_110,refinitiv,PRICE_OPEN,34.74
62,2022-05-11,FUTURE_VOL_CBT_BOU2022_115,refinitiv,PRICE_OPEN,35.32
63,2022-05-11,FUTURE_VOL_CBT_BOU2022_120,refinitiv,PRICE_OPEN,35.87
64,2022-05-11,FUTURE_VOL_CBT_BOU2022_125,refinitiv,PRICE_OPEN,36.4
65,2022-05-11,FUTURE_VOL_CBT_BOU2022_130,refinitiv,PRICE_OPEN,36.9
66,2022-05-11,FUTURE_VOL_CBT_BOU2022_140,refinitiv,PRICE_OPEN,37.85
67,2022-05-11,FUTURE_VOL_CBT_BOU2022_150,refinitiv,PRICE_OPEN,38.71
68,2022-05-11,FUTURE_VOL_CBT_BOV2022_50,refinitiv,PRICE_OPEN,38.24
69,2022-05-11,FUTURE_VOL_CBT_BOV2022_60,refinitiv,PRICE_OPEN,35.85
70,2022-05-11,FUTURE_VOL_CBT_BOV2022_70,refinitiv,PRICE_OPEN,33.77
71,2022-05-11,FUTURE_VOL_CBT_BOV2022_75,refinitiv,PRICE_OPEN,32.88
72,2022-05-11,FUTURE_VOL_CBT_BOV2022_80,refinitiv,PRICE_OPEN,32.17
73,2022-05-11,FUTURE_VOL_CBT_BOV2022_85,refinitiv,PRICE_OPEN,31.79
74,2022-05-11,FUTURE_VOL_CBT_BOV2022_90,refinitiv,PRICE_OPEN,31.9
75,2022-05-11,FUTURE_VOL_CBT_BOV2022_95,refinitiv,PRICE_OPEN,32.32
76,2022-05-11,FUTURE_VOL_CBT_BOV2022_100,refinitiv,PRICE_OPEN,32.86
77,2022-05-11,FUTURE_VOL_CBT_BOV2022_105,refinitiv,PRICE_OPEN,33.42
78,2022-05-11,FUTURE_VOL_CBT_BOV2022_110,refinitiv,PRICE_OPEN,33.98
79,2022-05-11,FUTURE_VOL_CBT_BOV2022_115,refinitiv,PRICE_OPEN,34.52
80,2022-05-11,FUTURE_VOL_CBT_BOV2022_120,refinitiv,PRICE_OPEN,35.04
81,2022-05-11,FUTURE_VOL_CBT_BOV2022_125,refinitiv,PRICE_OPEN,35.53
82,2022-05-11,FUTURE_VOL_CBT_BOV2022_130,refinitiv,PRICE_OPEN,36.0
83,2022-05-11,FUTURE_VOL_CBT_BOV2022_140,refinitiv,PRICE_OPEN,36.88
84,2022-05-11,FUTURE_VOL_CBT_BOV2022_150,refinitiv,PRICE_OPEN,37.69
85,2022-05-11,FUTURE_VOL_CBT_BOZ2022_50,refinitiv,PRICE_OPEN,36.16
86,2022-05-11,FUTURE_VOL_CBT_BOZ2022_60,refinitiv,PRICE_OPEN,33.74
87,2022-05-11,FUTURE_VOL_CBT_BOZ2022_70,refinitiv,PRICE_OPEN,31.72
88,2022-05-11,FUTURE_VOL_CBT_BOZ2022_75,refinitiv,PRICE_OPEN,30.95
89,2022-05-11,FUTURE_VOL_CBT_BOZ2022_80,refinitiv,PRICE_OPEN,30.46
90,2022-05-11,FUTURE_VOL_CBT_BOZ2022_85,refinitiv,PRICE_OPEN,30.37
91,2022-05-11,FUTURE_VOL_CBT_BOZ2022_90,refinitiv,PRICE_OPEN,30.62
92,2022-05-11,FUTURE_VOL_CBT_BOZ2022_95,refinitiv,PRICE_OPEN,31.03
93,2022-05-11,FUTURE_VOL_CBT_BOZ2022_100,refinitiv,PRICE_OPEN,31.5
94,2022-05-11,FUTURE_VOL_CBT_BOZ2022_105,refinitiv,PRICE_OPEN,31.99
95,2022-05-11,FUTURE_VOL_CBT_BOZ2022_110,refinitiv,PRICE_OPEN,32.47
96,2022-05-11,FUTURE_VOL_CBT_BOZ2022_115,refinitiv,PRICE_OPEN,32.94
97,2022-05-11,FUTURE_VOL_CBT_BOZ2022_120,refinitiv,PRICE_OPEN,33.39
98,2022-05-11,FUTURE_VOL_CBT_BOZ2022_125,refinitiv,PRICE_OPEN,33.83
99,2022-05-11,FUTURE_VOL_CBT_BOZ2022_130,refinitiv,PRICE_OPEN,34.24
100,2022-05-11,FUTURE_VOL_CBT_BOZ2022_140,refinitiv,PRICE_OPEN,35.02
101,2022-05-11,FUTURE_VOL_CBT_BOZ2022_150,refinitiv,PRICE_OPEN,35.73
102,2022-05-11,FUTURE_VOL_CBT_BOF2023_50,refinitiv,PRICE_OPEN,28.23
103,2022-05-11,FUTURE_VOL_CBT_BOF2023_60,refinitiv,PRICE_OPEN,27.84
104,2022-05-11,FUTURE_VOL_CBT_BOF2023_70,refinitiv,PRICE_OPEN,27.96
105,2022-05-11,FUTURE_VOL_CBT_BOF2023_75,refinitiv,PRICE_OPEN,28.18
106,2022-05-11,FUTURE_VOL_CBT_BOF2023_80,refinitiv,PRICE_OPEN,28.47
107,2022-05-11,FUTURE_VOL_CBT_BOF2023_85,refinitiv,PRICE_OPEN,28.81
108,2022-05-11,FUTURE_VOL_CBT_BOF2023_90,refinitiv,PRICE_OPEN,29.16
109,2022-05-11,FUTURE_VOL_CBT_BOF2023_95,refinitiv,PRICE_OPEN,29.53
110,2022-05-11,FUTURE_VOL_CBT_BOF2023_100,refinitiv,PRICE_OPEN,29.9
111,2022-05-11,FUTURE_VOL_CBT_BOF2023_105,refinitiv,PRICE_OPEN,30.26
112,2022-05-11,FUTURE_VOL_CBT_BOF2023_110,refinitiv,PRICE_OPEN,30.61
113,2022-05-11,FUTURE_VOL_CBT_BOF2023_115,refinitiv,PRICE_OPEN,30.96
114,2022-05-11,FUTURE_VOL_CBT_BOF2023_120,refinitiv,PRICE_OPEN,31.29
115,2022-05-11,FUTURE_VOL_CBT_BOF2023_125,refinitiv,PRICE_OPEN,31.61
116,2022-05-11,FUTURE_VOL_CBT_BOF2023_130,refinitiv,PRICE_OPEN,31.92
117,2022-05-11,FUTURE_VOL_CBT_BOF2023_140,refinitiv,PRICE_OPEN,32.51
118,2022-05-11,FUTURE_VOL_CBT_BOF2023_150,refinitiv,PRICE_OPEN,33.05
119,2022-05-11,FUTURE_VOL_CBT_BOH2023_50,refinitiv,PRICE_OPEN,29.48
120,2022-05-11,FUTURE_VOL_CBT_BOH2023_60,refinitiv,PRICE_OPEN,27.66
121,2022-05-11,FUTURE_VOL_CBT_BOH2023_70,refinitiv,PRICE_OPEN,26.6
122,2022-05-11,FUTURE_VOL_CBT_BOH2023_75,refinitiv,PRICE_OPEN,26.4
123,2022-05-11,FUTURE_VOL_CBT_BOH2023_80,refinitiv,PRICE_OPEN,26.42
124,2022-05-11,FUTURE_VOL_CBT_BOH2023_85,refinitiv,PRICE_OPEN,26.6
125,2022-05-11,FUTURE_VOL_CBT_BOH2023_90,refinitiv,PRICE_OPEN,26.88
126,2022-05-11,FUTURE_VOL_CBT_BOH2023_95,refinitiv,PRICE_OPEN,27.22
127,2022-05-11,FUTURE_VOL_CBT_BOH2023_100,refinitiv,PRICE_OPEN,27.6
128,2022-05-11,FUTURE_VOL_CBT_BOH2023_105,refinitiv,PRICE_OPEN,27.99
129,2022-05-11,FUTURE_VOL_CBT_BOH2023_110,refinitiv,PRICE_OPEN,28.39
130,2022-05-11,FUTURE_VOL_CBT_BOH2023_115,refinitiv,PRICE_OPEN,28.78
131,2022-05-11,FUTURE_VOL_CBT_BOH2023_120,refinitiv,PRICE_OPEN,29.16
132,2022-05-11,FUTURE_VOL_CBT_BOH2023_125,refinitiv,PRICE_OPEN,29.53
133,2022-05-11,FUTURE_VOL_CBT_BOH2023_130,refinitiv,PRICE_OPEN,29.88
134,2022-05-11,FUTURE_VOL_CBT_BOH2023_140,refinitiv,PRICE_OPEN,30.56
135,2022-05-11,FUTURE_VOL_CBT_BOH2023_150,refinitiv,PRICE_OPEN,31.2
136,2022-05-11,FUTURE_VOL_CBT_BOK2023_50,refinitiv,PRICE_OPEN,28.41
137,2022-05-11,FUTURE_VOL_CBT_BOK2023_60,refinitiv,PRICE_OPEN,27.55
138,2022-05-11,FUTURE_VOL_CBT_BOK2023_70,refinitiv,PRICE_OPEN,27.02
139,2022-05-11,FUTURE_VOL_CBT_BOK2023_75,refinitiv,PRICE_OPEN,26.91
140,2022-05-11,FUTURE_VOL_CBT_BOK2023_80,refinitiv,PRICE_OPEN,26.89
141,2022-05-11,FUTURE_VOL_CBT_BOK2023_85,refinitiv,PRICE_OPEN,26.95
142,2022-05-11,FUTURE_VOL_CBT_BOK2023_90,refinitiv,PRICE_OPEN,27.07
143,2022-05-11,FUTURE_VOL_CBT_BOK2023_95,refinitiv,PRICE_OPEN,27.23
144,2022-05-11,FUTURE_VOL_CBT_BOK2023_100,refinitiv,PRICE_OPEN,27.43
145,2022-05-11,FUTURE_VOL_CBT_BOK2023_105,refinitiv,PRICE_OPEN,27.63
146,2022-05-11,FUTURE_VOL_CBT_BOK2023_110,refinitiv,PRICE_OPEN,27.85
147,2022-05-11,FUTURE_VOL_CBT_BOK2023_115,refinitiv,PRICE_OPEN,28.07
148,2022-05-11,FUTURE_VOL_CBT_BOK2023_120,refinitiv,PRICE_OPEN,28.28
149,2022-05-11,FUTURE_VOL_CBT_BOK2023_125,refinitiv,PRICE_OPEN,28.5
150,2022-05-11,FUTURE_VOL_CBT_BOK2023_130,refinitiv,PRICE_OPEN,28.71
151,2022-05-11,FUTURE_VOL_CBT_BOK2023_140,refinitiv,PRICE_OPEN,29.11
152,2022-05-11,FUTURE_VOL_CBT_BOK2023_150,refinitiv,PRICE_OPEN,29.49
153,2022-05-11,FUTURE_VOL_CBT_BON2023_50,refinitiv,PRICE_OPEN,27.51
154,2022-05-11,FUTURE_VOL_CBT_BON2023_60,refinitiv,PRICE_OPEN,27.42
155,2022-05-11,FUTURE_VOL_CBT_BON2023_70,refinitiv,PRICE_OPEN,27.35
156,2022-05-11,FUTURE_VOL_CBT_BON2023_75,refinitiv,PRICE_OPEN,27.32
157,2022-05-11,FUTURE_VOL_CBT_BON2023_80,refinitiv,PRICE_OPEN,27.3
158,2022-05-11,FUTURE_VOL_CBT_BON2023_85,refinitiv,PRICE_OPEN,27.27
159,2022-05-11,FUTURE_VOL_CBT_BON2023_90,refinitiv,PRICE_OPEN,27.25
160,2022-05-11,FUTURE_VOL_CBT_BON2023_95,refinitiv,PRICE_OPEN,27.24
161,2022-05-11,FUTURE_VOL_CBT_BON2023_100,refinitiv,PRICE_OPEN,27.25
162,2022-05-11,FUTURE_VOL_CBT_BON2023_105,refinitiv,PRICE_OPEN,27.27
163,2022-05-11,FUTURE_VOL_CBT_BON2023_110,refinitiv,PRICE_OPEN,27.32
164,2022-05-11,FUTURE_VOL_CBT_BON2023_115,refinitiv,PRICE_OPEN,27.42
165,2022-05-11,FUTURE_VOL_CBT_BON2023_120,refinitiv,PRICE_OPEN,27.54
166,2022-05-11,FUTURE_VOL_CBT_BON2023_125,refinitiv,PRICE_OPEN,27.66
167,2022-05-11,FUTURE_VOL_CBT_BON2023_130,refinitiv,PRICE_OPEN,27.79
168,2022-05-11,FUTURE_VOL_CBT_BON2023_140,refinitiv,PRICE_OPEN,28.05
169,2022-05-11,FUTURE_VOL_CBT_BON2023_150,refinitiv,PRICE_OPEN,28.28
170,2022-05-11,FUTURE_VOL_CBT_BOQ2023_50,refinitiv,PRICE_OPEN,27.48
171,2022-05-11,FUTURE_VOL_CBT_BOQ2023_60,refinitiv,PRICE_OPEN,27.4
172,2022-05-11,FUTURE_VOL_CBT_BOQ2023_70,refinitiv,PRICE_OPEN,27.33
173,2022-05-11,FUTURE_VOL_CBT_BOQ2023_75,refinitiv,PRICE_OPEN,27.3
174,2022-05-11,FUTURE_VOL_CBT_BOQ2023_80,refinitiv,PRICE_OPEN,27.28
175,2022-05-11,FUTURE_VOL_CBT_BOQ2023_85,refinitiv,PRICE_OPEN,27.26
176,2022-05-11,FUTURE_VOL_CBT_BOQ2023_90,refinitiv,PRICE_OPEN,27.24
177,2022-05-11,FUTURE_VOL_CBT_BOQ2023_95,refinitiv,PRICE_OPEN,27.23
178,2022-05-11,FUTURE_VOL_CBT_BOQ2023_100,refinitiv,PRICE_OPEN,27.23
179,2022-05-11,FUTURE_VOL_CBT_BOQ2023_105,refinitiv,PRICE_OPEN,27.25
180,2022-05-11,FUTURE_VOL_CBT_BOQ2023_110,refinitiv,PRICE_OPEN,27.31
181,2022-05-11,FUTURE_VOL_CBT_BOQ2023_115,refinitiv,PRICE_OPEN,27.4
182,2022-05-11,FUTURE_VOL_CBT_BOQ2023_120,refinitiv,PRICE_OPEN,27.51
183,2022-05-11,FUTURE_VOL_CBT_BOQ2023_125,refinitiv,PRICE_OPEN,27.63
184,2022-05-11,FUTURE_VOL_CBT_BOQ2023_130,refinitiv,PRICE_OPEN,27.76
185,2022-05-11,FUTURE_VOL_CBT_BOQ2023_140,refinitiv,PRICE_OPEN,28.0
186,2022-05-11,FUTURE_VOL_CBT_BOQ2023_150,refinitiv,PRICE_OPEN,28.23
187,2022-05-11,FUTURE_VOL_CBT_BOZ2023_50,refinitiv,PRICE_OPEN,27.39
188,2022-05-11,FUTURE_VOL_CBT_BOZ2023_60,refinitiv,PRICE_OPEN,27.33
189,2022-05-11,FUTURE_VOL_CBT_BOZ2023_70,refinitiv,PRICE_OPEN,27.27
190,2022-05-11,FUTURE_VOL_CBT_BOZ2023_75,refinitiv,PRICE_OPEN,27.25
191,2022-05-11,FUTURE_VOL_CBT_BOZ2023_80,refinitiv,PRICE_OPEN,27.23
192,2022-05-11,FUTURE_VOL_CBT_BOZ2023_85,refinitiv,PRICE_OPEN,27.22
193,2022-05-11,FUTURE_VOL_CBT_BOZ2023_90,refinitiv,PRICE_OPEN,27.2
194,2022-05-11,FUTURE_VOL_CBT_BOZ2023_95,refinitiv,PRICE_OPEN,27.19
195,2022-05-11,FUTURE_VOL_CBT_BOZ2023_100,refinitiv,PRICE_OPEN,27.19
196,2022-05-11,FUTURE_VOL_CBT_BOZ2023_105,refinitiv,PRICE_OPEN,27.21
197,2022-05-11,FUTURE_VOL_CBT_BOZ2023_110,refinitiv,PRICE_OPEN,27.24
198,2022-05-11,FUTURE_VOL_CBT_BOZ2023_115,refinitiv,PRICE_OPEN,27.3
199,2022-05-11,FUTURE_VOL_CBT_BOZ2023_120,refinitiv,PRICE_OPEN,27.39
200,2022-05-11,FUTURE_VOL_CBT_BOZ2023_125,refinitiv,PRICE_OPEN,27.48
201,2022-05-11,FUTURE_VOL_CBT_BOZ2023_130,refinitiv,PRICE_OPEN,27.59
202,2022-05-11,FUTURE_VOL_CBT_BOZ2023_140,refinitiv,PRICE_OPEN,27.79
203,2022-05-11,FUTURE_VOL_CBT_BOZ2023_150,refinitiv,PRICE_OPEN,27.98
204,2022-05-11,FUTURE_VOL_CBT_C_M2022_50,refinitiv,PRICE_OPEN,101.56
205,2022-05-11,FUTURE_VOL_CBT_C_M2022_60,refinitiv,PRICE_OPEN,87.47
206,2022-05-11,FUTURE_VOL_CBT_C_M2022_70,refinitiv,PRICE_OPEN,73.55
207,2022-05-11,FUTURE_VOL_CBT_C_M2022_75,refinitiv,PRICE_OPEN,66.43
208,2022-05-11,FUTURE_VOL_CBT_C_M2022_80,refinitiv,PRICE_OPEN,59.06
209,2022-05-11,FUTURE_VOL_CBT_C_M2022_85,refinitiv,PRICE_OPEN,51.34
210,2022-05-11,FUTURE_VOL_CBT_C_M2022_90,refinitiv,PRICE_OPEN,43.18
211,2022-05-11,FUTURE_VOL_CBT_C_M2022_95,refinitiv,PRICE_OPEN,34.93
212,2022-05-11,FUTURE_VOL_CBT_C_M2022_100,refinitiv,PRICE_OPEN,29.66
213,2022-05-11,FUTURE_VOL_CBT_C_M2022_105,refinitiv,PRICE_OPEN,32.98
214,2022-05-11,FUTURE_VOL_CBT_C_M2022_110,refinitiv,PRICE_OPEN,40.12
215,2022-05-11,FUTURE_VOL_CBT_C_M2022_115,refinitiv,PRICE_OPEN,47.0
216,2022-05-11,FUTURE_VOL_CBT_C_M2022_120,refinitiv,PRICE_OPEN,53.06
217,2022-05-11,FUTURE_VOL_CBT_C_M2022_125,refinitiv,PRICE_OPEN,58.42
218,2022-05-11,FUTURE_VOL_CBT_C_M2022_130,refinitiv,PRICE_OPEN,63.19
219,2022-05-11,FUTURE_VOL_CBT_C_M2022_140,refinitiv,PRICE_OPEN,71.43
220,2022-05-11,FUTURE_VOL_CBT_C_M2022_150,refinitiv,PRICE_OPEN,78.36
221,2022-05-11,FUTURE_VOL_CBT_C_N2022_50,refinitiv,PRICE_OPEN,66.74
222,2022-05-11,FUTURE_VOL_CBT_C_N2022_60,refinitiv,PRICE_OPEN,57.07
223,2022-05-11,FUTURE_VOL_CBT_C_N2022_70,refinitiv,PRICE_OPEN,47.66
224,2022-05-11,FUTURE_VOL_CBT_C_N2022_75,refinitiv,PRICE_OPEN,43.01
225,2022-05-11,FUTURE_VOL_CBT_C_N2022_80,refinitiv,PRICE_OPEN,38.45
226,2022-05-11,FUTURE_VOL_CBT_C_N2022_85,refinitiv,PRICE_OPEN,34.18
227,2022-05-11,FUTURE_VOL_CBT_C_N2022_90,refinitiv,PRICE_OPEN,30.66
228,2022-05-11,FUTURE_VOL_CBT_C_N2022_95,refinitiv,PRICE_OPEN,28.64
229,2022-05-11,FUTURE_VOL_CBT_C_N2022_100,refinitiv,PRICE_OPEN,28.56
230,2022-05-11,FUTURE_VOL_CBT_C_N2022_105,refinitiv,PRICE_OPEN,29.96
231,2022-05-11,FUTURE_VOL_CBT_C_N2022_110,refinitiv,PRICE_OPEN,32.08
232,2022-05-11,FUTURE_VOL_CBT_C_N2022_115,refinitiv,PRICE_OPEN,34.42
233,2022-05-11,FUTURE_VOL_CBT_C_N2022_120,refinitiv,PRICE_OPEN,36.76
234,2022-05-11,FUTURE_VOL_CBT_C_N2022_125,refinitiv,PRICE_OPEN,39.0
235,2022-05-11,FUTURE_VOL_CBT_C_N2022_130,refinitiv,PRICE_OPEN,41.12
236,2022-05-11,FUTURE_VOL_CBT_C_N2022_140,refinitiv,PRICE_OPEN,44.98
237,2022-05-11,FUTURE_VOL_CBT_C_N2022_150,refinitiv,PRICE_OPEN,48.39
238,2022-05-11,FUTURE_VOL_CBT_C_Q2022_50,refinitiv,PRICE_OPEN,54.54
239,2022-05-11,FUTURE_VOL_CBT_C_Q2022_60,refinitiv,PRICE_OPEN,47.91
240,2022-05-11,FUTURE_VOL_CBT_C_Q2022_70,refinitiv,PRICE_OPEN,41.6
241,2022-05-11,FUTURE_VOL_CBT_C_Q2022_75,refinitiv,PRICE_OPEN,38.59
242,2022-05-11,FUTURE_VOL_CBT_C_Q2022_80,refinitiv,PRICE_OPEN,35.89
243,2022-05-11,FUTURE_VOL_CBT_C_Q2022_85,refinitiv,PRICE_OPEN,34.33
244,2022-05-11,FUTURE_VOL_CBT_C_Q2022_90,refinitiv,PRICE_OPEN,34.53
245,2022-05-11,FUTURE_VOL_CBT_C_Q2022_95,refinitiv,PRICE_OPEN,35.47
246,2022-05-11,FUTURE_VOL_CBT_C_Q2022_100,refinitiv,PRICE_OPEN,36.55
247,2022-05-11,FUTURE_VOL_CBT_C_Q2022_105,refinitiv,PRICE_OPEN,37.62
248,2022-05-11,FUTURE_VOL_CBT_C_Q2022_110,refinitiv,PRICE_OPEN,38.65
249,2022-05-11,FUTURE_VOL_CBT_C_Q2022_115,refinitiv,PRICE_OPEN,39.62
250,2022-05-11,FUTURE_VOL_CBT_C_Q2022_120,refinitiv,PRICE_OPEN,40.54
251,2022-05-11,FUTURE_VOL_CBT_C_Q2022_125,refinitiv,PRICE_OPEN,41.41
252,2022-05-11,FUTURE_VOL_CBT_C_Q2022_130,refinitiv,PRICE_OPEN,42.24
253,2022-05-11,FUTURE_VOL_CBT_C_Q2022_140,refinitiv,PRICE_OPEN,43.76
254,2022-05-11,FUTURE_VOL_CBT_C_Q2022_150,refinitiv,PRICE_OPEN,45.13
255,2022-05-11,FUTURE_VOL_CBT_C_U2022_50,refinitiv,PRICE_OPEN,48.12
256,2022-05-11,FUTURE_VOL_CBT_C_U2022_60,refinitiv,PRICE_OPEN,41.97
257,2022-05-11,FUTURE_VOL_CBT_C_U2022_70,refinitiv,PRICE_OPEN,36.87
258,2022-05-11,FUTURE_VOL_CBT_C_U2022_75,refinitiv,PRICE_OPEN,34.97
259,2022-05-11,FUTURE_VOL_CBT_C_U2022_80,refinitiv,PRICE_OPEN,33.71
260,2022-05-11,FUTURE_VOL_CBT_C_U2022_85,refinitiv,PRICE_OPEN,33.17
261,2022-05-11,FUTURE_VOL_CBT_C_U2022_90,refinitiv,PRICE_OPEN,33.31
262,2022-05-11,FUTURE_VOL_CBT_C_U2022_95,refinitiv,PRICE_OPEN,33.97
263,2022-05-11,FUTURE_VOL_CBT_C_U2022_100,refinitiv,PRICE_OPEN,34.94
264,2022-05-11,FUTURE_VOL_CBT_C_U2022_105,refinitiv,PRICE_OPEN,36.07
265,2022-05-11,FUTURE_VOL_CBT_C_U2022_110,refinitiv,PRICE_OPEN,37.28
266,2022-05-11,FUTURE_VOL_CBT_C_U2022_115,refinitiv,PRICE_OPEN,38.5
267,2022-05-11,FUTURE_VOL_CBT_C_U2022_120,refinitiv,PRICE_OPEN,39.7
268,2022-05-11,FUTURE_VOL_CBT_C_U2022_125,refinitiv,PRICE_OPEN,40.87
269,2022-05-11,FUTURE_VOL_CBT_C_U2022_130,refinitiv,PRICE_OPEN,41.99
270,2022-05-11,FUTURE_VOL_CBT_C_U2022_140,refinitiv,PRICE_OPEN,44.1
271,2022-05-11,FUTURE_VOL_CBT_C_U2022_150,refinitiv,PRICE_OPEN,46.03
272,2022-05-11,FUTURE_VOL_CBT_C_Z2022_50,refinitiv,PRICE_OPEN,36.54
